icd,cc,version,year
F19222,55,10,2017
F19229,55,10,2017
F19230,55,10,2017
F19231,54,10,2017
F19232,54,10,2017
F19239,55,10,2017
F1924,55,10,2017
F19250,54,10,2017
F19251,54,10,2017
F19259,54,10,2017
F1926,54,10,2017
F1927,54,10,2017
F19280,55,10,2017
F19281,55,10,2017
F19282,55,10,2017
F19288,55,10,2017
F1929,55,10,2017
F19920,55,10,2017
F19921,55,10,2017
F19922,55,10,2017
F19929,55,10,2017
F19930,55,10,2017
F19931,54,10,2017
F19932,54,10,2017
F19939,55,10,2017
F1994,55,10,2017
F19950,54,10,2017
F19951,54,10,2017
F19959,54,10,2017
F1996,54,10,2017
F1997,54,10,2017
F19980,55,10,2017
F19981,55,10,2017
F19982,55,10,2017
F19988,55,10,2017
F1999,55,10,2017
F200,57,10,2017
F201,57,10,2017
F202,57,10,2017
F203,57,10,2017
F205,57,10,2017
F2081,57,10,2017
F2089,57,10,2017
F209,57,10,2017
F22,58,10,2017
F24,58,10,2017
F250,57,10,2017
F251,57,10,2017
F258,57,10,2017
F259,57,10,2017
F3010,58,10,2017
F3011,58,10,2017
F3012,58,10,2017
F3013,58,10,2017
F302,58,10,2017
F303,58,10,2017
F304,58,10,2017
F308,58,10,2017
F309,58,10,2017
F310,58,10,2017
F3110,58,10,2017
F3111,58,10,2017
F3112,58,10,2017
F3113,58,10,2017
F312,58,10,2017
F3130,58,10,2017
F3131,58,10,2017
F3132,58,10,2017
F314,58,10,2017
F315,58,10,2017
F3160,58,10,2017
F3161,58,10,2017
F3162,58,10,2017
F3163,58,10,2017
F3164,58,10,2017
F3170,58,10,2017
F3171,58,10,2017
F3172,58,10,2017
F3173,58,10,2017
F3174,58,10,2017
F3175,58,10,2017
F3176,58,10,2017
F3177,58,10,2017
F3178,58,10,2017
F3181,58,10,2017
F3189,58,10,2017
F319,58,10,2017
F320,58,10,2017
F321,58,10,2017
F322,58,10,2017
F323,58,10,2017
F324,58,10,2017
F325,58,10,2017
F330,58,10,2017
F331,58,10,2017
F332,58,10,2017
F333,58,10,2017
F3340,58,10,2017
F3341,58,10,2017
F3342,58,10,2017
F338,58,10,2017
F339,58,10,2017
F348,58,10,2017
F3481,58,10,2017
F3489,58,10,2017
F349,58,10,2017
F39,58,10,2017
G041,72,10,2017
G0489,72,10,2017
G0491,72,10,2017
G054,72,10,2017
G10,78,10,2017
G110,72,10,2017
G111,72,10,2017
G112,72,10,2017
G113,72,10,2017
G114,72,10,2017
G118,72,10,2017
G119,72,10,2017
G120,72,10,2017
G121,72,10,2017
G1220,73,10,2017
G1221,73,10,2017
G1222,73,10,2017
G1229,73,10,2017
G128,72,10,2017
G129,72,10,2017
G130,75,10,2017
G131,75,10,2017
G20,78,10,2017
G2111,78,10,2017
G2119,78,10,2017
G212,78,10,2017
G213,78,10,2017
G214,78,10,2017
G218,78,10,2017
G219,78,10,2017
G230,78,10,2017
G231,78,10,2017
G232,78,10,2017
G238,78,10,2017
G239,78,10,2017
G320,72,10,2017
G3281,72,10,2017
G35,77,10,2017
G360,77,10,2017
G361,77,10,2017
G368,77,10,2017
G369,77,10,2017
G370,77,10,2017
G371,77,10,2017
G372,77,10,2017
G373,72,10,2017
G374,72,10,2017
G375,77,10,2017
G378,77,10,2017
G379,77,10,2017
G40001,79,10,2017
G40009,79,10,2017
G40011,79,10,2017
G40019,79,10,2017
G40101,79,10,2017
G40109,79,10,2017
G40111,79,10,2017
G40119,79,10,2017
G40201,79,10,2017
G40209,79,10,2017
G40211,79,10,2017
G40219,79,10,2017
G40301,79,10,2017
G40309,79,10,2017
G40311,79,10,2017
G40319,79,10,2017
G40401,79,10,2017
G40409,79,10,2017
G40411,79,10,2017
G40419,79,10,2017
G40501,79,10,2017
G40509,79,10,2017
G40801,79,10,2017
G40802,79,10,2017
G40803,79,10,2017
G40804,79,10,2017
G40811,79,10,2017
G40812,79,10,2017
G40813,79,10,2017
G40814,79,10,2017
G40821,79,10,2017
G40822,79,10,2017
G40823,79,10,2017
G40824,79,10,2017
G4089,79,10,2017
G40901,79,10,2017
G40909,79,10,2017
G40911,79,10,2017
G40919,79,10,2017
G40A01,79,10,2017
G40A09,79,10,2017
G40A11,79,10,2017
G40A19,79,10,2017
G40B01,79,10,2017
G40B09,79,10,2017
G40B11,79,10,2017
G40B19,79,10,2017
G546,189,10,2017
G547,189,10,2017
G610,75,10,2017
G611,75,10,2017
G6181,75,10,2017
G6182,75,10,2017
G6189,75,10,2017
G619,75,10,2017
G620,75,10,2017
G621,75,10,2017
G622,75,10,2017
G6281,75,10,2017
G6282,75,10,2017
G63,75,10,2017
G650,75,10,2017
G651,75,10,2017
G652,75,10,2017
G7000,75,10,2017
G7001,75,10,2017
G701,75,10,2017
G702,75,10,2017
G7080,75,10,2017
G7081,75,10,2017
G7089,75,10,2017
G709,75,10,2017
G710,76,10,2017
G7111,76,10,2017
G712,76,10,2017
G731,75,10,2017
G733,75,10,2017
G800,74,10,2017
G801,74,10,2017
G802,74,10,2017
G803,74,10,2017
G804,74,10,2017
G808,74,10,2017
G809,74,10,2017
G8100,103,10,2017
G8101,103,10,2017
G8102,103,10,2017
G8103,103,10,2017
G8104,103,10,2017
G8110,103,10,2017
G8111,103,10,2017
G8112,103,10,2017
G8113,103,10,2017
G8114,103,10,2017
G8190,103,10,2017
G8191,103,10,2017
G8192,103,10,2017
G8193,103,10,2017
G8194,103,10,2017
G8220,71,10,2017
G8221,71,10,2017
G8222,71,10,2017
G8250,70,10,2017
G8251,70,10,2017
G8252,70,10,2017
G8253,70,10,2017
G8254,70,10,2017
G830,104,10,2017
G8310,104,10,2017
G8311,104,10,2017
G8312,104,10,2017
G8313,104,10,2017
G8314,104,10,2017
G8320,104,10,2017
G8321,104,10,2017
G8322,104,10,2017
G8323,104,10,2017
G8324,104,10,2017
G8330,104,10,2017
G8331,104,10,2017
G8332,104,10,2017
G8333,104,10,2017
G8334,104,10,2017
G834,72,10,2017
G835,104,10,2017
G8381,104,10,2017
G8382,104,10,2017
G8383,104,10,2017
G8384,104,10,2017
G8389,104,10,2017
G839,104,10,2017
G901,72,10,2017
G903,78,10,2017
G931,80,10,2017
G935,80,10,2017
G936,80,10,2017
G950,72,10,2017
G9511,72,10,2017
G9519,72,10,2017
G9520,72,10,2017
G9529,72,10,2017
G9581,72,10,2017
G9589,72,10,2017
G959,72,10,2017
G992,72,10,2017
H3532,124,10,2017
H353210,124,10,2017
H353211,124,10,2017
H353212,124,10,2017
H353213,124,10,2017
H353220,124,10,2017
H353221,124,10,2017
H353222,124,10,2017
H353223,124,10,2017
H353230,124,10,2017
H353231,124,10,2017
H353232,124,10,2017
H353233,124,10,2017
H353290,124,10,2017
H353291,124,10,2017
H353292,124,10,2017
H353293,124,10,2017
H4310,122,10,2017
H4311,122,10,2017
H4312,122,10,2017
H4313,122,10,2017
H49811,23,10,2017
H49812,23,10,2017
H49813,23,10,2017
H49819,23,10,2017
I0981,85,10,2017
I110,85,10,2017
I120,136,10,2017
I130,85,10,2017
I1311,136,10,2017
I132,85,10,2017
I132,136,10,2017
I200,87,10,2017
I201,88,10,2017
I208,88,10,2017
I209,88,10,2017
I2101,86,10,2017
I2102,86,10,2017
I2109,86,10,2017
I2111,86,10,2017
I2119,86,10,2017
I2121,86,10,2017
I2129,86,10,2017
I213,86,10,2017
I214,86,10,2017
I220,86,10,2017
I221,86,10,2017
I222,86,10,2017
I228,86,10,2017
I229,86,10,2017
I230,87,10,2017
I231,87,10,2017
I232,87,10,2017
I233,87,10,2017
I234,86,10,2017
I235,86,10,2017
I236,87,10,2017
I237,87,10,2017
I238,87,10,2017
I240,87,10,2017
I241,87,10,2017
I248,87,10,2017
I249,87,10,2017
I25110,87,10,2017
I25111,88,10,2017
I25118,88,10,2017
I25119,88,10,2017
I25700,87,10,2017
I25701,88,10,2017
I25708,88,10,2017
I25709,88,10,2017
I25710,87,10,2017
I25711,88,10,2017
I25718,88,10,2017
I25719,88,10,2017
I25720,87,10,2017
I25721,88,10,2017
I25728,88,10,2017
I25729,88,10,2017
I25730,87,10,2017
I25731,88,10,2017
I25738,88,10,2017
I25739,88,10,2017
I25750,87,10,2017
I25751,88,10,2017
I25758,88,10,2017
I25759,88,10,2017
I25760,87,10,2017
I25761,88,10,2017
I25768,88,10,2017
I25769,88,10,2017
I25790,87,10,2017
I25791,88,10,2017
I25798,88,10,2017
I25799,88,10,2017
I2601,85,10,2017
I2601,107,10,2017
I2602,85,10,2017
I2602,107,10,2017
I2609,85,10,2017
I2609,107,10,2017
I2690,107,10,2017
I2692,107,10,2017
I2699,107,10,2017
I270,85,10,2017
I271,85,10,2017
I272,85,10,2017
I2781,85,10,2017
I2782,107,10,2017
I2789,85,10,2017
I279,85,10,2017
I280,85,10,2017
I281,85,10,2017
I288,85,10,2017
I289,85,10,2017
I420,85,10,2017
I421,85,10,2017
I422,85,10,2017
I423,85,10,2017
I424,85,10,2017
I425,85,10,2017
I426,85,10,2017
I427,85,10,2017
I428,85,10,2017
I429,85,10,2017
I43,85,10,2017
I442,96,10,2017
I462,84,10,2017
I468,84,10,2017
I469,84,10,2017
I470,96,10,2017
I471,96,10,2017
I472,96,10,2017
I479,96,10,2017
I480,96,10,2017
I481,96,10,2017
I482,96,10,2017
I483,96,10,2017
I484,96,10,2017
I4891,96,10,2017
I4892,96,10,2017
I4901,84,10,2017
I4902,84,10,2017
I492,96,10,2017
I495,96,10,2017
I501,85,10,2017
I5020,85,10,2017
I5021,85,10,2017
I5022,85,10,2017
I5023,85,10,2017
I5030,85,10,2017
I5031,85,10,2017
I5032,85,10,2017
I5033,85,10,2017
I5040,85,10,2017
I5041,85,10,2017
I5042,85,10,2017
I5043,85,10,2017
I509,85,10,2017
I511,86,10,2017
I512,86,10,2017
I514,85,10,2017
I515,85,10,2017
I6000,99,10,2017
I6001,99,10,2017
I6002,99,10,2017
I6010,99,10,2017
I6011,99,10,2017
I6012,99,10,2017
I602,99,10,2017
I6020,99,10,2017
I6021,99,10,2017
I6022,99,10,2017
I6030,99,10,2017
I6031,99,10,2017
I6032,99,10,2017
I604,99,10,2017
I6050,99,10,2017
I6051,99,10,2017
I6052,99,10,2017
I606,99,10,2017
I607,99,10,2017
I608,99,10,2017
I609,99,10,2017
I610,99,10,2017
I611,99,10,2017
I612,99,10,2017
I613,99,10,2017
I614,99,10,2017
I615,99,10,2017
I616,99,10,2017
I618,99,10,2017
I619,99,10,2017
I6200,99,10,2017
I6201,99,10,2017
I6202,99,10,2017
I6203,99,10,2017
I621,99,10,2017
I629,99,10,2017
I6300,100,10,2017
I63011,100,10,2017
I63012,100,10,2017
I63013,100,10,2017
I63019,100,10,2017
I6302,100,10,2017
I63031,100,10,2017
I63032,100,10,2017
I63033,100,10,2017
I63039,100,10,2017
I6309,100,10,2017
I6310,100,10,2017
I63111,100,10,2017
I63112,100,10,2017
I63113,100,10,2017
I63119,100,10,2017
I6312,100,10,2017
I63131,100,10,2017
I63132,100,10,2017
I63133,100,10,2017
I63139,100,10,2017
I6319,100,10,2017
I6320,100,10,2017
I63211,100,10,2017
I63212,100,10,2017
I63213,100,10,2017
I63219,100,10,2017
I6322,100,10,2017
I63231,100,10,2017
I63232,100,10,2017
I63233,100,10,2017
I63239,100,10,2017
I6329,100,10,2017
I6330,100,10,2017
I63311,100,10,2017
I63312,100,10,2017
I63313,100,10,2017
I63319,100,10,2017
I63321,100,10,2017
I63322,100,10,2017
I63323,100,10,2017
I63329,100,10,2017
I63331,100,10,2017
I63332,100,10,2017
I63333,100,10,2017
I63339,100,10,2017
I63341,100,10,2017
I63342,100,10,2017
I63343,100,10,2017
I63349,100,10,2017
I6339,100,10,2017
I6340,100,10,2017
I63411,100,10,2017
I63412,100,10,2017
I63413,100,10,2017
I63419,100,10,2017
I63421,100,10,2017
I63422,100,10,2017
I63423,100,10,2017
I63429,100,10,2017
I63431,100,10,2017
I63432,100,10,2017
I63433,100,10,2017
I63439,100,10,2017
I63441,100,10,2017
I63442,100,10,2017
I63443,100,10,2017
I63449,100,10,2017
I6349,100,10,2017
I6350,100,10,2017
I63511,100,10,2017
I63512,100,10,2017
I63513,100,10,2017
I63519,100,10,2017
I63521,100,10,2017
I63522,100,10,2017
I63523,100,10,2017
I63529,100,10,2017
I63531,100,10,2017
I63532,100,10,2017
I63533,100,10,2017
I63539,100,10,2017
I63541,100,10,2017
I63542,100,10,2017
I63543,100,10,2017
I63549,100,10,2017
I6359,100,10,2017
I636,100,10,2017
I638,100,10,2017
I639,100,10,2017
I670,107,10,2017
I69031,104,10,2017
I69032,104,10,2017
I69033,104,10,2017
I69034,104,10,2017
I69039,104,10,2017
I69041,104,10,2017
I69042,104,10,2017
I69043,104,10,2017
I69044,104,10,2017
I69049,104,10,2017
I69051,103,10,2017
I69052,103,10,2017
I69053,103,10,2017
I69054,103,10,2017
I69059,103,10,2017
I69061,104,10,2017
I69062,104,10,2017
I69063,104,10,2017
I69064,104,10,2017
I69065,104,10,2017
I69069,104,10,2017
I69131,104,10,2017
I69132,104,10,2017
I69133,104,10,2017
I69134,104,10,2017
I69139,104,10,2017
I69141,104,10,2017
I69142,104,10,2017
I69143,104,10,2017
I69144,104,10,2017
I69149,104,10,2017
I69151,103,10,2017
I69152,103,10,2017
I69153,103,10,2017
I69154,103,10,2017
I69159,103,10,2017
I69161,104,10,2017
I69162,104,10,2017
I69163,104,10,2017
I69164,104,10,2017
I69165,104,10,2017
I69169,104,10,2017
I69231,104,10,2017
I69232,104,10,2017
I69233,104,10,2017
I69234,104,10,2017
I69239,104,10,2017
I69241,104,10,2017
I69242,104,10,2017
I69243,104,10,2017
I69244,104,10,2017
I69249,104,10,2017
I69251,103,10,2017
I69252,103,10,2017
I69253,103,10,2017
I69254,103,10,2017
I69259,103,10,2017
I69261,104,10,2017
I69262,104,10,2017
I69263,104,10,2017
I69264,104,10,2017
I69265,104,10,2017
I69269,104,10,2017
I69331,104,10,2017
I69332,104,10,2017
I69333,104,10,2017
I69334,104,10,2017
I69339,104,10,2017
I69341,104,10,2017
I69342,104,10,2017
I69343,104,10,2017
I69344,104,10,2017
I69349,104,10,2017
I69351,103,10,2017
I69352,103,10,2017
I69353,103,10,2017
I69354,103,10,2017
I69359,103,10,2017
I69361,104,10,2017
I69362,104,10,2017
I69363,104,10,2017
I69364,104,10,2017
I69365,104,10,2017
I69369,104,10,2017
I69831,104,10,2017
I69832,104,10,2017
I69833,104,10,2017
I69834,104,10,2017
I69839,104,10,2017
I69841,104,10,2017
I69842,104,10,2017
I69843,104,10,2017
I69844,104,10,2017
I69849,104,10,2017
I69851,103,10,2017
I69852,103,10,2017
I69853,103,10,2017
I69854,103,10,2017
I69859,103,10,2017
I69861,104,10,2017
I69862,104,10,2017
I69863,104,10,2017
I69864,104,10,2017
I69865,104,10,2017
I69869,104,10,2017
I69931,104,10,2017
I69932,104,10,2017
I69933,104,10,2017
I69934,104,10,2017
I69939,104,10,2017
I69941,104,10,2017
I69942,104,10,2017
I69943,104,10,2017
I69944,104,10,2017
I69949,104,10,2017
I69951,103,10,2017
I69952,103,10,2017
I69953,103,10,2017
I69954,103,10,2017
I69959,103,10,2017
I69961,104,10,2017
I69962,104,10,2017
I69963,104,10,2017
I69964,104,10,2017
I69965,104,10,2017
I69969,104,10,2017
I700,108,10,2017
I701,108,10,2017
I70201,108,10,2017
I70202,108,10,2017
I70203,108,10,2017
I70208,108,10,2017
I70209,108,10,2017
I70211,108,10,2017
I70212,108,10,2017
I70213,108,10,2017
I70218,108,10,2017
I70219,108,10,2017
I70221,108,10,2017
I70222,108,10,2017
I70223,108,10,2017
I70228,108,10,2017
I70229,108,10,2017
I70231,106,10,2017
I70231,161,10,2017
I70232,106,10,2017
I70232,161,10,2017
I70233,106,10,2017
I70233,161,10,2017
I70234,106,10,2017
I70234,161,10,2017
I70235,106,10,2017
I70235,161,10,2017
I70238,106,10,2017
I70238,161,10,2017
I70239,106,10,2017
I70239,161,10,2017
I70241,106,10,2017
I70241,161,10,2017
I70242,106,10,2017
I70242,161,10,2017
I70243,106,10,2017
I70243,161,10,2017
I70244,106,10,2017
I70244,161,10,2017
I70245,106,10,2017
I70245,161,10,2017
I70248,106,10,2017
I70248,161,10,2017
I70249,106,10,2017
I70249,161,10,2017
I7025,106,10,2017
I7025,161,10,2017
I70261,106,10,2017
I70262,106,10,2017
I70263,106,10,2017
I70268,106,10,2017
I70269,106,10,2017
I70291,108,10,2017
I70292,108,10,2017
I70293,108,10,2017
I70298,108,10,2017
I70299,108,10,2017
I70301,108,10,2017
I70302,108,10,2017
I70303,108,10,2017
I70308,108,10,2017
I70309,108,10,2017
I70311,108,10,2017
I70312,108,10,2017
I70313,108,10,2017
I70318,108,10,2017
I70319,108,10,2017
I70321,108,10,2017
I70322,108,10,2017
I70323,108,10,2017
I70328,108,10,2017
I70329,108,10,2017
I70331,106,10,2017
I70331,161,10,2017
I70332,106,10,2017
I70332,161,10,2017
I70333,106,10,2017
I70333,161,10,2017
I70334,106,10,2017
I70334,161,10,2017
I70335,106,10,2017
I70335,161,10,2017
I70338,106,10,2017
I70338,161,10,2017
I70339,106,10,2017
I70339,161,10,2017
I70341,106,10,2017
I70341,161,10,2017
I70342,106,10,2017
I70342,161,10,2017
I70343,106,10,2017
I70343,161,10,2017
I70344,106,10,2017
I70344,161,10,2017
I70345,106,10,2017
I70345,161,10,2017
I70348,106,10,2017
I70348,161,10,2017
I70349,106,10,2017
I70349,161,10,2017
I7035,106,10,2017
I7035,161,10,2017
I70361,106,10,2017
I70362,106,10,2017
I70363,106,10,2017
I70368,106,10,2017
I70369,106,10,2017
I70391,108,10,2017
I70392,108,10,2017
I70393,108,10,2017
I70398,108,10,2017
I70399,108,10,2017
I70401,108,10,2017
I70402,108,10,2017
I70403,108,10,2017
I70408,108,10,2017
I70409,108,10,2017
I70411,108,10,2017
I70412,108,10,2017
I70413,108,10,2017
I70418,108,10,2017
I70419,108,10,2017
I70421,108,10,2017
I70422,108,10,2017
I70423,108,10,2017
I70428,108,10,2017
I70429,108,10,2017
I70431,106,10,2017
I70431,161,10,2017
I70432,106,10,2017
I70432,161,10,2017
I70433,106,10,2017
I70433,161,10,2017
I70434,106,10,2017
I70434,161,10,2017
I70435,106,10,2017
I70435,161,10,2017
I70438,106,10,2017
I70438,161,10,2017
I70439,106,10,2017
I70439,161,10,2017
I70441,106,10,2017
I70441,161,10,2017
I70442,106,10,2017
I70442,161,10,2017
I70443,106,10,2017
I70443,161,10,2017
I70444,106,10,2017
I70444,161,10,2017
I70445,106,10,2017
I70445,161,10,2017
I70448,106,10,2017
I70448,161,10,2017
I70449,106,10,2017
I70449,161,10,2017
I7045,106,10,2017
I7045,161,10,2017
I70461,106,10,2017
I70462,106,10,2017
I70463,106,10,2017
I70468,106,10,2017
I70469,106,10,2017
I70491,108,10,2017
I70492,108,10,2017
I70493,108,10,2017
I70498,108,10,2017
I70499,108,10,2017
I70501,108,10,2017
I70502,108,10,2017
I70503,108,10,2017
I70508,108,10,2017
I70509,108,10,2017
I70511,108,10,2017
I70512,108,10,2017
I70513,108,10,2017
I70518,108,10,2017
I70519,108,10,2017
I70521,108,10,2017
I70522,108,10,2017
I70523,108,10,2017
I70528,108,10,2017
I70529,108,10,2017
I70531,106,10,2017
I70531,161,10,2017
I70532,106,10,2017
I70532,161,10,2017
I70533,106,10,2017
I70533,161,10,2017
I70534,106,10,2017
I70534,161,10,2017
I70535,106,10,2017
I70535,161,10,2017
I70538,106,10,2017
I70538,161,10,2017
I70539,106,10,2017
I70539,161,10,2017
I70541,106,10,2017
I70541,161,10,2017
I70542,106,10,2017
I70542,161,10,2017
I70543,106,10,2017
I70543,161,10,2017
I70544,106,10,2017
I70544,161,10,2017
I70545,106,10,2017
I70545,161,10,2017
I70548,106,10,2017
I70548,161,10,2017
I70549,106,10,2017
I70549,161,10,2017
I7055,106,10,2017
I7055,161,10,2017
I70561,106,10,2017
I70562,106,10,2017
I70563,106,10,2017
I70568,106,10,2017
I70569,106,10,2017
I70591,108,10,2017
I70592,108,10,2017
I70593,108,10,2017
I70598,108,10,2017
I70599,108,10,2017
I70601,108,10,2017
I70602,108,10,2017
I70603,108,10,2017
I70608,108,10,2017
I70609,108,10,2017
I70611,108,10,2017
I70612,108,10,2017
I70613,108,10,2017
I70618,108,10,2017
I70619,108,10,2017
I70621,108,10,2017
I70622,108,10,2017
I70623,108,10,2017
I70628,108,10,2017
I70629,108,10,2017
I70631,106,10,2017
I70631,161,10,2017
I70632,106,10,2017
I70632,161,10,2017
I70633,106,10,2017
I70633,161,10,2017
I70634,106,10,2017
I70634,161,10,2017
I70635,106,10,2017
I70635,161,10,2017
I70638,106,10,2017
I70638,161,10,2017
I70639,106,10,2017
I70639,161,10,2017
I70641,106,10,2017
I70641,161,10,2017
I70642,106,10,2017
I70642,161,10,2017
I70643,106,10,2017
I70643,161,10,2017
I70644,106,10,2017
I70644,161,10,2017
I70645,106,10,2017
I70645,161,10,2017
I70648,106,10,2017
I70648,161,10,2017
I70649,106,10,2017
I70649,161,10,2017
I7065,106,10,2017
I7065,161,10,2017
I70661,106,10,2017
I70662,106,10,2017
I70663,106,10,2017
I70668,106,10,2017
I70669,106,10,2017
I70691,108,10,2017
I70692,108,10,2017
I70693,108,10,2017
I70698,108,10,2017
I70699,108,10,2017
I70701,108,10,2017
I70702,108,10,2017
I70703,108,10,2017
I70708,108,10,2017
I70709,108,10,2017
I70711,108,10,2017
I70712,108,10,2017
I70713,108,10,2017
I70718,108,10,2017
I70719,108,10,2017
I70721,108,10,2017
I70722,108,10,2017
I70723,108,10,2017
I70728,108,10,2017
I70729,108,10,2017
I70731,106,10,2017
I70731,161,10,2017
I70732,106,10,2017
I70732,161,10,2017
I70733,106,10,2017
I70733,161,10,2017
I70734,106,10,2017
I70734,161,10,2017
I70735,106,10,2017
I70735,161,10,2017
I70738,106,10,2017
I70738,161,10,2017
I70739,106,10,2017
I70739,161,10,2017
I70741,106,10,2017
I70741,161,10,2017
I70742,106,10,2017
I70742,161,10,2017
I70743,106,10,2017
I70743,161,10,2017
I70744,106,10,2017
I70744,161,10,2017
I70745,106,10,2017
I70745,161,10,2017
I70748,106,10,2017
I70748,161,10,2017
I70749,106,10,2017
I70749,161,10,2017
I7075,106,10,2017
I7075,161,10,2017
I70761,106,10,2017
I70762,106,10,2017
I70763,106,10,2017
I70768,106,10,2017
I70769,106,10,2017
I70791,108,10,2017
I70792,108,10,2017
I70793,108,10,2017
I70798,108,10,2017
I70799,108,10,2017
I7092,108,10,2017
I7100,107,10,2017
I7101,107,10,2017
I7102,107,10,2017
I7103,107,10,2017
I711,107,10,2017
I712,108,10,2017
I713,107,10,2017
I714,108,10,2017
I715,107,10,2017
I716,108,10,2017
I718,107,10,2017
I719,108,10,2017
I720,108,10,2017
I721,108,10,2017
I722,108,10,2017
I723,108,10,2017
I724,108,10,2017
I725,108,10,2017
I726,108,10,2017
I728,108,10,2017
I729,108,10,2017
I7301,106,10,2017
I731,108,10,2017
I7381,108,10,2017
I7389,108,10,2017
I739,108,10,2017
I7401,107,10,2017
I7409,107,10,2017
I7410,107,10,2017
I7411,107,10,2017
I7419,107,10,2017
I742,107,10,2017
I743,107,10,2017
I744,107,10,2017
I745,107,10,2017
I748,107,10,2017
I749,107,10,2017
I75011,107,10,2017
I75012,107,10,2017
I75013,107,10,2017
I75019,107,10,2017
I75021,107,10,2017
I75022,107,10,2017
I75023,107,10,2017
I75029,107,10,2017
I7581,107,10,2017
I7589,107,10,2017
I76,107,10,2017
I770,108,10,2017
I771,108,10,2017
I772,108,10,2017
I773,108,10,2017
I774,108,10,2017
I775,108,10,2017
I776,108,10,2017
I7770,107,10,2017
I7771,107,10,2017
I7772,107,10,2017
I7773,107,10,2017
I7774,107,10,2017
I7775,107,10,2017
I7776,107,10,2017
I7777,107,10,2017
I7779,107,10,2017
I77810,108,10,2017
I77811,108,10,2017
I77812,108,10,2017
I77819,108,10,2017
I7789,108,10,2017
I779,108,10,2017
I780,108,10,2017
I790,108,10,2017
I791,108,10,2017
I798,108,10,2017
I8010,108,10,2017
I8011,108,10,2017
I8012,108,10,2017
I8013,108,10,2017
I80201,108,10,2017
I80202,108,10,2017
I80203,108,10,2017
I80209,108,10,2017
I80211,108,10,2017
I80212,108,10,2017
I80213,108,10,2017
I80219,108,10,2017
I80221,108,10,2017
I80222,108,10,2017
I80223,108,10,2017
I80229,108,10,2017
I80231,108,10,2017
I80232,108,10,2017
I80233,108,10,2017
I80239,108,10,2017
I80291,108,10,2017
I80292,108,10,2017
I80293,108,10,2017
I80299,108,10,2017
I820,108,10,2017
I82210,108,10,2017
I82211,108,10,2017
I82220,108,10,2017
I82221,108,10,2017
I82290,108,10,2017
I82291,108,10,2017
I823,108,10,2017
I82401,108,10,2017
I82402,108,10,2017
I82403,108,10,2017
I82409,108,10,2017
I82411,108,10,2017
I82412,108,10,2017
I82413,108,10,2017
I82419,108,10,2017
I82421,108,10,2017
I82422,108,10,2017
I82423,108,10,2017
I82429,108,10,2017
I82431,108,10,2017
I82432,108,10,2017
I82433,108,10,2017
I82439,108,10,2017
I82441,108,10,2017
I82442,108,10,2017
I82443,108,10,2017
I82449,108,10,2017
I82491,108,10,2017
I82492,108,10,2017
I82493,108,10,2017
I82499,108,10,2017
I824Y1,108,10,2017
I824Y2,108,10,2017
I824Y3,108,10,2017
I824Y9,108,10,2017
I824Z1,108,10,2017
I824Z2,108,10,2017
I824Z3,108,10,2017
I824Z9,108,10,2017
I82501,108,10,2017
I82502,108,10,2017
I82503,108,10,2017
I82509,108,10,2017
I82511,108,10,2017
I82512,108,10,2017
I82513,108,10,2017
I82519,108,10,2017
I82521,108,10,2017
I82522,108,10,2017
I82523,108,10,2017
I82529,108,10,2017
I82531,108,10,2017
I82532,108,10,2017
I82533,108,10,2017
I82539,108,10,2017
I82541,108,10,2017
I82542,108,10,2017
I82543,108,10,2017
I82549,108,10,2017
I82591,108,10,2017
I82592,108,10,2017
I82593,108,10,2017
I82599,108,10,2017
I825Y1,108,10,2017
I825Y2,108,10,2017
I825Y3,108,10,2017
I825Y9,108,10,2017
I825Z1,108,10,2017
I825Z2,108,10,2017
I825Z3,108,10,2017
I825Z9,108,10,2017
I82621,108,10,2017
I82622,108,10,2017
I82623,108,10,2017
I82629,108,10,2017
I82721,108,10,2017
I82722,108,10,2017
I82723,108,10,2017
I82729,108,10,2017
I82A11,108,10,2017
I82A12,108,10,2017
I82A13,108,10,2017
I82A19,108,10,2017
I82A21,108,10,2017
I82A22,108,10,2017
I82A23,108,10,2017
I82A29,108,10,2017
I82B11,108,10,2017
I82B12,108,10,2017
I82B13,108,10,2017
I82B19,108,10,2017
I82B21,108,10,2017
I82B22,108,10,2017
I82B23,108,10,2017
I82B29,108,10,2017
I82C11,108,10,2017
I82C12,108,10,2017
I82C13,108,10,2017
I82C19,108,10,2017
I82C21,108,10,2017
I82C22,108,10,2017
I82C23,108,10,2017
I82C29,108,10,2017
I83001,107,10,2017
I83002,107,10,2017
I83003,107,10,2017
I83004,107,10,2017
I83005,107,10,2017
I83008,107,10,2017
I83009,107,10,2017
I83011,107,10,2017
I83012,107,10,2017
I83013,107,10,2017
I83014,107,10,2017
I83015,107,10,2017
I83018,107,10,2017
I83019,107,10,2017
I83021,107,10,2017
I83022,107,10,2017
I83023,107,10,2017
I83024,107,10,2017
I83025,107,10,2017
I83028,107,10,2017
I83029,107,10,2017
I83201,107,10,2017
I83202,107,10,2017
I83203,107,10,2017
I83204,107,10,2017
I83205,107,10,2017
I83208,107,10,2017
I83209,107,10,2017
I83211,107,10,2017
I83212,107,10,2017
I83213,107,10,2017
I83214,107,10,2017
I83215,107,10,2017
I83218,107,10,2017
I83219,107,10,2017
